Date,Close,High,Low,Open
2005-01-04 10:00:00,4061.9,4061.9,4061.9,4061.9
2005-01-04 10:10:00,4061.9,4061.9,4061.9,4061.9
2005-01-04 10:20:00,4061.9,4061.9,4061.9,4061.9
2005-01-04 10:30:00,4061.9,4061.9,4061.9,4061.9
2005-01-04 10:40:00,4061.9,4061.9,4061.9,4061.9
2005-01-04 10:50:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 11:00:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 11:10:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 11:20:00,4061.0,4061.0,4061.0,4061.0
2005-01-04 11:30:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 11:40:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 11:50:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 12:00:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 12:10:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 12:20:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 12:30:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 12:40:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 12:50:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 13:00:00,4062.0,4064.9,4062.0,4063.0
2005-01-04 13:10:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 13:20:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 13:30:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 13:40:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 13:50:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 14:00:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 14:10:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 14:20:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 14:30:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 14:40:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 14:50:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 15:00:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 15:10:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 15:20:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 15:30:00,4062.0,4062.0,4062.0,4062.0
2005-01-04 15:40:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 15:50:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 16:00:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 16:10:00,4060.0,4060.0,4060.0,4060.0
2005-01-04 16:20:00,4058.0,4058.0,4058.0,4058.0
2005-01-04 16:30:00,4058.0,4058.0,4058.0,4058.0
2005-01-04 16:40:00,4058.0,4058.0,4058.0,4058.0
2005-01-04 16:50:00,4056.0,4056.0,4056.0,4056.0
2005-01-04 17:00:00,4054.0,4054.0,4054.0,4054.0
2005-01-04 17:10:00,4048.0,4050.0,4048.0,4050.0
2005-01-04 17:20:00,4050.0,4050.0,4050.0,4050.0
2005-01-04 17:30:00,4048.0,4048.0,4048.0,4048.0
2005-01-04 17:40:00,4048.0,4048.0,4048.0,4048.0
2005-01-04 17:50:00,4048.0,4048.0,4048.0,4048.0
2005-01-04 18:00:00,4048.0,4048.0,4048.0,4048.0
2005-01-04 18:10:00,4048.0,4048.0,4048.0,4048.0
2005-01-04 18:20:00,4049.0,4049.0,4049.0,4049.0
2005-01-04 18:30:00,4052.0,4052.0,4052.0,4052.0
2005-01-04 18:40:00,4050.0,4050.0,4050.0,4050.0
2005-01-04 18:50:00,4050.0,4050.0,4050.0,4050.0
2005-01-04 19:00:00,4048.1,4048.1,4048.1,4048.1
2005-01-04 19:10:00,4048.1,4048.1,4048.1,4048.1
2005-01-04 19:20:00,4048.1,4048.1,4048.1,4048.1
2005-01-04 19:30:00,4046.1,4046.1,4046.1,4046.1
2005-01-04 19:40:00,4036.1,4038.1,4036.1,4038.1
2005-01-04 19:50:00,4036.1,4038.1,4036.1,4038.1
2005-01-04 20:00:00,4036.1,4038.1,4036.1,4038.1
2005-01-04 20:10:00,4032.1,4032.1,4032.1,4032.1
2005-01-04 20:20:00,4032.1,4032.1,4032.1,4032.1
2005-01-04 20:30:00,4034.1,4034.1,4034.1,4034.1
2005-01-04 20:40:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 20:50:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 21:00:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 21:10:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 21:20:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 21:30:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 21:40:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 21:50:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 22:00:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 22:10:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 22:20:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 22:30:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 22:40:00,4036.1,4036.1,4036.1,4036.1
2005-01-04 22:50:00,4023.2,4023.2,4023.2,4023.2
2005-01-04 23:00:00,4025.1,4025.1,4023.2,4023.2
2005-01-04 23:10:00,4021.2,4021.2,4021.2,4021.2
2005-01-04 23:20:00,4023.2,4023.2,4023.2,4023.2
2005-01-04 23:30:00,4025.2,4025.2,4025.2,4025.2
2005-01-04 23:40:00,4021.2,4021.2,4021.2,4021.2
2005-01-04 23:50:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 00:00:00,4031.1,4031.1,4031.1,4031.1
2005-01-05 00:10:00,4031.1,4031.1,4031.1,4031.1
2005-01-05 00:20:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 00:30:00,4027.2,4027.2,4027.2,4027.2
2005-01-05 00:40:00,4025.2,4025.2,4025.2,4025.2
2005-01-05 00:50:00,4027.2,4027.2,4027.2,4027.2
2005-01-05 01:00:00,4027.2,4027.2,4027.2,4027.2
2005-01-05 01:10:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 01:20:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 01:30:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 01:40:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 01:50:00,4029.1,4029.1,4029.1,4029.1
2005-01-05 02:00:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 02:10:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 02:20:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 02:30:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 02:40:00,4035.1,4035.1,4035.1,4035.1
2005-01-05 02:50:00,4033.2,4033.2,4033.2,4033.2
2005-01-05 03:00:00,4033.2,4033.2,4033.2,4033.2
2005-01-05 03:10:00,4033.2,4035.1,4033.2,4035.1
2005-01-05 03:20:00,4033.2,4035.1,4033.2,4035.1
2005-01-05 03:30:00,4033.2,4035.1,4033.2,4035.1
2005-01-05 03:40:00,4033.2,4035.1,4033.2,4035.1
2005-01-05 03:50:00,4032.2,4032.2,4032.2,4032.2
2005-01-05 04:00:00,4032.2,4032.2,4032.2,4032.2
2005-01-05 04:10:00,4032.2,4032.2,4032.2,4032.2
2005-01-05 04:20:00,4033.2,4033.2,4033.2,4033.2
2005-01-05 04:30:00,4035.2,4035.2,4035.2,4035.2
2005-01-05 04:40:00,4033.2,4033.2,4033.2,4033.2
2005-01-05 04:50:00,4033.2,4033.2,4033.2,4033.2
2005-01-05 05:00:00,4033.2,4033.2,4033.2,4033.2
2005-01-05 05:10:00,4034.2,4034.2,4034.2,4034.2
2005-01-05 05:20:00,4026.2,4028.2,4026.2,4028.2
2005-01-05 05:30:00,4026.2,4028.2,4026.2,4028.2
2005-01-05 05:40:00,4026.2,4028.2,4026.2,4028.2
2005-01-05 05:50:00,4026.2,4028.2,4026.2,4028.2
2005-01-05 06:00:00,4026.2,4028.2,4026.2,4028.2
2005-01-05 06:10:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 06:20:00,4024.2,4024.2,4024.2,4024.2
2005-01-05 06:30:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 06:40:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 06:50:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 07:00:00,4024.2,4024.2,4024.2,4024.2
2005-01-05 07:10:00,4024.2,4024.2,4024.2,4024.2
2005-01-05 07:20:00,4024.2,4024.2,4024.2,4024.2
2005-01-05 07:30:00,4025.2,4025.2,4025.2,4025.2
2005-01-05 07:40:00,4025.2,4025.2,4025.2,4025.2
2005-01-05 07:50:00,4025.2,4025.2,4025.2,4025.2
2005-01-05 08:00:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 08:10:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 08:20:00,4026.2,4026.2,4026.2,4026.2
2005-01-05 08:30:00,4027.2,4027.2,4027.2,4027.2
2005-01-05 08:40:00,4025.2,4025.2,4023.2,4025.2
2005-01-05 08:50:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 09:00:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 09:10:00,4021.2,4021.2,4019.2,4019.2
2005-01-05 09:20:00,4024.2,4024.2,4024.2,4024.2
2005-01-05 09:30:00,4022.2,4022.2,4022.2,4022.2
2005-01-05 09:40:00,4022.2,4022.2,4022.2,4022.2
2005-01-05 09:50:00,4022.2,4022.2,4022.2,4022.2
2005-01-05 10:00:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 10:10:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 10:20:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 10:30:00,4021.2,4021.2,4021.2,4021.2
2005-01-05 10:40:00,4021.2,4021.2,4021.2,4021.2
2005-01-05 10:50:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 11:00:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 11:10:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 11:20:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 11:30:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 11:40:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 11:50:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 12:00:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 12:10:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 12:20:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 12:30:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 12:40:00,4023.2,4023.2,4023.2,4023.2
2005-01-05 12:50:00,4020.3,4020.3,4020.3,4020.3
2005-01-05 13:00:00,4020.3,4020.3,4020.3,4020.3
2005-01-05 13:10:00,4020.3,4020.3,4020.3,4020.3
2005-01-05 13:20:00,4017.3,4019.3,4017.3,4019.3
2005-01-05 13:30:00,4019.3,4019.3,4019.3,4019.3
2005-01-05 13:40:00,4017.3,4017.3,4017.3,4017.3
2005-01-05 13:50:00,4019.3,4019.3,4019.3,4019.3
2005-01-05 14:00:00,4019.3,4019.3,4019.3,4019.3
2005-01-05 14:10:00,4019.3,4019.3,4019.3,4019.3
2005-01-05 14:20:00,4019.3,4019.3,4019.3,4019.3
2005-01-05 14:30:00,4022.3,4022.3,4022.3,4022.3
2005-01-05 14:40:00,4024.3,4024.3,4024.3,4024.3
2005-01-05 14:50:00,4028.2,4028.2,4026.3,4026.3
2005-01-05 15:00:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 15:10:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 15:20:00,4030.2,4030.2,4030.2,4030.2
2005-01-05 15:30:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 15:40:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 15:50:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 16:00:00,4026.3,4026.3,4026.3,4026.3
2005-01-05 16:10:00,4026.3,4026.3,4026.3,4026.3
2005-01-05 16:20:00,4026.3,4026.3,4026.3,4026.3
2005-01-05 16:30:00,4030.3,4030.3,4030.3,4030.3
2005-01-05 16:40:00,4030.3,4030.3,4030.3,4030.3
2005-01-05 16:50:00,4030.3,4030.3,4030.3,4030.3
2005-01-05 17:00:00,4024.3,4024.3,4024.3,4024.3
2005-01-05 17:10:00,4026.3,4026.3,4026.3,4026.3
2005-01-05 17:20:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 17:30:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 17:40:00,4024.3,4024.3,4024.3,4024.3
2005-01-05 17:50:00,4024.3,4024.3,4024.3,4024.3
2005-01-05 18:00:00,4029.3,4029.3,4029.3,4029.3
2005-01-05 18:10:00,4029.3,4029.3,4029.3,4029.3
2005-01-05 18:20:00,4029.3,4029.3,4029.3,4029.3
2005-01-05 18:30:00,4033.3,4033.3,4031.3,4031.3
2005-01-05 18:40:00,4033.3,4033.3,4031.3,4031.3
2005-01-05 18:50:00,4031.3,4031.3,4031.3,4031.3
2005-01-05 19:00:00,4031.3,4031.3,4031.3,4031.3
2005-01-05 19:10:00,4031.3,4031.3,4031.3,4031.3
2005-01-05 19:20:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 19:30:00,4030.3,4030.3,4030.3,4030.3
2005-01-05 19:40:00,4030.3,4030.3,4030.3,4030.3
2005-01-05 19:50:00,4028.3,4028.3,4028.3,4028.3
2005-01-05 20:00:00,4031.3,4031.3,4031.3,4031.3
2005-01-05 20:10:00,4031.3,4031.3,4031.3,4031.3
2005-01-05 20:20:00,4029.3,4029.3,4029.3,4029.3
2005-01-05 20:30:00,4027.3,4027.3,4027.3,4027.3
2005-01-05 20:40:00,4025.3,4025.3,4025.3,4025.3
2005-01-05 20:50:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 21:00:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 21:10:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 21:20:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 21:30:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 21:40:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 21:50:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 22:00:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 22:10:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 22:20:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 22:30:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 22:40:00,4023.3,4023.3,4023.3,4023.3
2005-01-05 22:50:00,4017.3,4017.3,4017.3,4017.3
2005-01-05 23:00:00,4025.3,4025.3,4025.3,4025.3
2005-01-05 23:10:00,4019.3,4021.3,4019.3,4021.3
2005-01-05 23:20:00,4025.3,4025.3,4025.3,4025.3
2005-01-05 23:30:00,4019.3,4019.3,4019.3,4019.3
2005-01-05 23:40:00,4021.3,4021.3,4021.3,4021.3
2005-01-05 23:50:00,4021.3,4021.3,4021.3,4021.3
2005-01-06 00:00:00,4023.3,4023.3,4023.3,4023.3
2005-01-06 00:10:00,4023.3,4023.3,4023.3,4023.3
2005-01-06 00:20:00,4025.3,4025.3,4025.3,4025.3
2005-01-06 00:30:00,4025.3,4025.3,4025.3,4025.3
2005-01-06 00:40:00,4025.3,4025.3,4025.3,4025.3
2005-01-06 00:50:00,4029.3,4029.3,4027.3,4029.3
2005-01-06 01:00:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 01:10:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 01:20:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 01:30:00,4030.3,4030.3,4030.3,4030.3
2005-01-06 01:40:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 01:50:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 02:00:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 02:10:00,4028.3,4028.3,4028.3,4028.3
2005-01-06 02:20:00,4030.3,4030.3,4030.3,4030.3
2005-01-06 02:30:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 02:40:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 02:50:00,4034.3,4034.3,4034.3,4034.3
2005-01-06 03:00:00,4036.3,4036.3,4036.3,4036.3
2005-01-06 03:10:00,4034.3,4034.3,4034.3,4034.3
2005-01-06 03:20:00,4034.3,4034.3,4034.3,4034.3
2005-01-06 03:30:00,4036.3,4036.3,4036.3,4036.3
2005-01-06 03:40:00,4030.3,4030.3,4030.3,4030.3
2005-01-06 03:50:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 04:00:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 04:10:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 04:20:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 04:30:00,4032.3,4032.3,4032.3,4032.3
2005-01-06 04:40:00,4026.3,4028.3,4026.3,4028.3
2005-01-06 04:50:00,4024.4,4024.4,4024.4,4024.4
2005-01-06 05:00:00,4022.4,4024.4,4022.4,4024.4
2005-01-06 05:10:00,4022.4,4022.4,4022.4,4022.4
2005-01-06 05:20:00,4024.4,4024.4,4022.4,4022.4
2005-01-06 05:30:00,4024.4,4024.4,4022.4,4022.4
2005-01-06 05:40:00,4024.4,4024.4,4022.4,4022.4
2005-01-06 05:50:00,4024.4,4024.4,4022.4,4022.4
2005-01-06 06:00:00,4024.4,4024.4,4022.4,4022.4
2005-01-06 06:10:00,4024.4,4024.4,4022.4,4022.4
2005-01-06 06:20:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 06:30:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 06:40:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 06:50:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 07:00:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 07:10:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 07:20:00,4026.4,4026.4,4026.4,4026.4
2005-01-06 07:30:00,4024.4,4024.4,4024.4,4024.4
2005-01-06 07:40:00,4024.4,4024.4,4024.4,4024.4
2005-01-06 07:50:00,4024.4,4024.4,4024.4,4024.4
2005-01-06 08:00:00,4027.4,4027.4,4027.4,4027.4
2005-01-06 08:10:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 08:20:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 08:30:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 08:40:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 08:50:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 09:00:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 09:10:00,4025.4,4025.4,4025.4,4025.4
2005-01-06 09:20:00,4025.4,4025.4,4025.4,4025.4
2005-01-06 09:30:00,4028.4,4028.4,4028.4,4028.4
2005-01-06 09:40:00,4028.4,4028.4,4028.4,4028.4
2005-01-06 09:50:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 10:00:00,4032.4,4032.4,4032.4,4032.4
2005-01-06 10:10:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 10:20:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 10:30:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 10:40:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 10:50:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 11:00:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 11:10:00,4028.4,4028.4,4028.4,4028.4
2005-01-06 11:20:00,4028.4,4028.4,4028.4,4028.4
2005-01-06 11:30:00,4028.4,4028.4,4028.4,4028.4
2005-01-06 11:40:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 11:50:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 12:00:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 12:10:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 12:20:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 12:30:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 12:40:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 12:50:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 13:00:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 13:10:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 13:20:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 13:30:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 13:40:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 13:50:00,4030.4,4030.4,4030.4,4030.4
2005-01-06 14:00:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 14:10:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 14:20:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 14:30:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 14:40:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 14:50:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 15:00:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 15:10:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 15:20:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 15:30:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 15:40:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 15:50:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 16:00:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 16:10:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 16:20:00,4029.4,4029.4,4029.4,4029.4
2005-01-06 16:30:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 16:40:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 16:50:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 17:00:00,4034.4,4034.4,4034.4,4034.4
2005-01-06 17:10:00,4034.4,4034.4,4034.4,4034.4
2005-01-06 17:20:00,4034.4,4034.4,4034.4,4034.4
2005-01-06 17:30:00,4034.4,4034.4,4034.4,4034.4
2005-01-06 17:40:00,4035.4,4035.4,4035.4,4035.4
2005-01-06 17:50:00,4035.4,4035.4,4035.4,4035.4
2005-01-06 18:00:00,4032.4,4032.4,4032.4,4032.4
2005-01-06 18:10:00,4032.4,4032.4,4032.4,4032.4
2005-01-06 18:20:00,4032.4,4032.4,4032.4,4032.4
2005-01-06 18:30:00,4032.4,4032.4,4032.4,4032.4
2005-01-06 18:40:00,4032.4,4032.4,4030.4,4030.4
2005-01-06 18:50:00,4032.4,4032.4,4030.4,4030.4
2005-01-06 19:00:00,4032.4,4032.4,4030.4,4030.4
2005-01-06 19:10:00,4032.4,4032.4,4030.4,4030.4
2005-01-06 19:20:00,4035.4,4035.4,4035.4,4035.4
2005-01-06 19:30:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 19:40:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 19:50:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 20:00:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 20:10:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 20:20:00,4031.4,4031.4,4031.4,4031.4
2005-01-06 20:30:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 20:40:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 20:50:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 21:00:00,4033.4,4033.4,4033.4,4033.4
2005-01-06 21:10:00,4033.4,4033.4,4033.4,4033.4
